species_uid,anp_code,anp_name,accepted_name_norm,accepted_scientific_name,taxon_rank,kingdom,phylum,class_name,order_name,family,genus,source_systems,authority_ids,source_record_count,deduped_occurrence_count,source_files,nom059,iucn,cites,priority_species,endemicity,invasive_exotic,quality_flags,taxonomic_resolution_status,traceability_status
SP-006556,RBBK,Reserva de la Biosfera Balam Kú,acmella acmella pilosa,Acmella Acmella pilosa,species,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acmella,SNIB,SNIB/CONABIO valid taxonomy:acmella acmella pilosa,3,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006557,RBBK,Reserva de la Biosfera Balam Kú,acmella acmella repens,Acmella Acmella repens,species,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acmella,SNIB,SNIB/CONABIO valid taxonomy:acmella acmella repens,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006558,RBBK,Reserva de la Biosfera Balam Kú,acmella pilosa,Acmella pilosa,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acmella,GBIF; Naturalista,GBIF Backbone:5386719.0; Naturalista/iNaturalist taxonomy:289381.0,3,3,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006559,RBBK,Reserva de la Biosfera Balam Kú,acmella repens,Acmella repens,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acmella,GBIF,GBIF Backbone:5386723.0,3,3,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006560,RBBK,Reserva de la Biosfera Balam Kú,acrididae,Acrididae,,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,,Naturalista,Naturalista/iNaturalist taxonomy:47649.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006561,RBBK,Reserva de la Biosfera Balam Kú,acridoidea,Acridoidea,,Animalia,Arthropoda,Insecta,Orthoptera,,,Naturalista,Naturalista/iNaturalist taxonomy:47650.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006562,RBBK,Reserva de la Biosfera Balam Kú,acrocinus acrocinus longimanus,Acrocinus Acrocinus longimanus,species,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Acrocinus,SNIB,SNIB/CONABIO valid taxonomy:acrocinus acrocinus longimanus,54,17,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006563,RBBK,Reserva de la Biosfera Balam Kú,acrocinus longimanus,Acrocinus longimanus,SPECIES,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Acrocinus,GBIF,GBIF Backbone:1118064.0,53,16,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006564,RBBK,Reserva de la Biosfera Balam Kú,acrolophus,Acrolophus,,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,,Naturalista,Naturalista/iNaturalist taxonomy:118929.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006565,RBBK,Reserva de la Biosfera Balam Kú,actitis actitis macularius,Actitis Actitis macularius,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,SNIB,SNIB/CONABIO valid taxonomy:actitis actitis macularius,4,4,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-006566,RBBK,Reserva de la Biosfera Balam Kú,actitis macularius,Actitis macularius,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,GBIF,GBIF Backbone:2481798.0,3,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006567,RBBK,Reserva de la Biosfera Balam Kú,adelia adelia barbinervis,Adelia Adelia barbinervis,species,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Adelia,SNIB,SNIB/CONABIO valid taxonomy:adelia adelia barbinervis,4,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006568,RBBK,Reserva de la Biosfera Balam Kú,adelia adelia oaxacana,Adelia Adelia oaxacana,species,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Adelia,SNIB,SNIB/CONABIO valid taxonomy:adelia adelia oaxacana,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,Endémica,,,source_authority_resolved,source_traceable
SP-006569,RBBK,Reserva de la Biosfera Balam Kú,adelia barbinervis,Adelia barbinervis,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Adelia,GBIF,GBIF Backbone:5380435.0,3,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006570,RBBK,Reserva de la Biosfera Balam Kú,adelia oaxacana,Adelia oaxacana,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Adelia,GBIF,GBIF Backbone:5380450.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006571,RBBK,Reserva de la Biosfera Balam Kú,adelpha,Adelpha,,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006572,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha barnesia leucas subespecie,Adelpha Adelpha barnesia leucas subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha barnesia leucas subespecie,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006573,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha basiloides,Adelpha Adelpha basiloides,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha basiloides,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-006574,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha fessonia,Adelpha Adelpha fessonia,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha fessonia,30,4,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006575,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha fessonia fessonia subespecie,Adelpha Adelpha fessonia fessonia subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha fessonia fessonia subespecie,29,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006576,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha iphicleola,Adelpha Adelpha iphicleola,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha iphicleola,3,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006577,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha iphicleola iphicleola subespecie,Adelpha Adelpha iphicleola iphicleola subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha iphicleola iphicleola subespecie,98,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006578,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha malea,Adelpha Adelpha malea,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha malea,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006579,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha malea fundania subespecie,Adelpha Adelpha malea fundania subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha malea fundania subespecie,4,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006580,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha naxia,Adelpha Adelpha naxia,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha naxia,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006581,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha naxia epiphicla subespecie,Adelpha Adelpha naxia epiphicla subespecie,,,,,,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha naxia epiphicla subespecie,7,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006582,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha naxia naxia subespecie,Adelpha Adelpha naxia naxia subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha naxia naxia subespecie,4,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006583,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha serpa,Adelpha Adelpha serpa,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha serpa,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006584,RBBK,Reserva de la Biosfera Balam Kú,adelpha adelpha serpa celerio subespecie,Adelpha Adelpha serpa celerio subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,SNIB,SNIB/CONABIO valid taxonomy:adelpha adelpha serpa celerio subespecie,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006586,RBBK,Reserva de la Biosfera Balam Kú,adelpha hubner 1819,"Adelpha Hübner, 1819",GENUS,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,GBIF,GBIF Backbone:9132139,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006585,RBBK,Reserva de la Biosfera Balam Kú,adelpha basiloides,Adelpha basiloides,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,GBIF,GBIF Backbone:5714312.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006587,RBBK,Reserva de la Biosfera Balam Kú,adelpha iphicleola,Adelpha iphicleola,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,,Naturalista,Naturalista/iNaturalist taxonomy:148653.0,2,2,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006588,RBBK,Reserva de la Biosfera Balam Kú,adenocalymma adenocalymma inundatum,Adenocalymma Adenocalymma inundatum,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Adenocalymma,SNIB,SNIB/CONABIO valid taxonomy:adenocalymma adenocalymma inundatum,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006589,RBBK,Reserva de la Biosfera Balam Kú,adenocalymma inundatum,Adenocalymma inundatum,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Adenocalymma,GBIF,GBIF Backbone:7298432.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006590,RBBK,Reserva de la Biosfera Balam Kú,adhemarius adhemarius gannascus,Adhemarius Adhemarius gannascus,species,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Adhemarius,SNIB,SNIB/CONABIO valid taxonomy:adhemarius adhemarius gannascus,3,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006591,RBBK,Reserva de la Biosfera Balam Kú,adhemarius gannascus,Adhemarius gannascus,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Adhemarius,GBIF,GBIF Backbone:1863714.0,6,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006592,RBBK,Reserva de la Biosfera Balam Kú,adiantum,Adiantum,,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,,Naturalista,Naturalista/iNaturalist taxonomy:48436.0,2,2,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006593,RBBK,Reserva de la Biosfera Balam Kú,adiantum adiantum tenerum,Adiantum Adiantum tenerum,species,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,SNIB,SNIB/CONABIO valid taxonomy:adiantum adiantum tenerum,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006594,RBBK,Reserva de la Biosfera Balam Kú,adiantum adiantum tricholepis,Adiantum Adiantum tricholepis,species,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,SNIB,SNIB/CONABIO valid taxonomy:adiantum adiantum tricholepis,5,4,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006595,RBBK,Reserva de la Biosfera Balam Kú,adiantum tenerum,Adiantum tenerum,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,GBIF,GBIF Backbone:2651834.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006596,RBBK,Reserva de la Biosfera Balam Kú,adiantum tricholepis,Adiantum tricholepis,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,GBIF; Naturalista,GBIF Backbone:8298114.0; Naturalista/iNaturalist taxonomy:158025.0,8,6,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006597,RBBK,Reserva de la Biosfera Balam Kú,aechmea aechmea aechmea bracteata,Aechmea Aechmea (Aechmea) bracteata,species,Plantae,Tracheophyta,Magnoliopsida,Poales,Bromeliaceae,Aechmea,SNIB,SNIB/CONABIO valid taxonomy:aechmea aechmea aechmea bracteata,11,10,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006598,RBBK,Reserva de la Biosfera Balam Kú,aechmea bracteata,Aechmea bracteata,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Aechmea,GBIF; Naturalista,GBIF Backbone:2697927.0; Naturalista/iNaturalist taxonomy:210961.0,19,17,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006599,RBBK,Reserva de la Biosfera Balam Kú,aedes aedes ochlerotatus taeniorhynchus,Aedes Aedes (Ochlerotatus) taeniorhynchus,species,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,SNIB,SNIB/CONABIO valid taxonomy:aedes aedes ochlerotatus taeniorhynchus,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006600,RBBK,Reserva de la Biosfera Balam Kú,aedes aedes stegomyia aegypti,Aedes Aedes (Stegomyia) aegypti,species,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,SNIB,SNIB/CONABIO valid taxonomy:aedes aedes stegomyia aegypti,61,17,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,Exótica-Invasora,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006601,RBBK,Reserva de la Biosfera Balam Kú,aedes aegypti,Aedes aegypti,SPECIES,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,GBIF,GBIF Backbone:1651891.0,61,17,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006602,RBBK,Reserva de la Biosfera Balam Kú,aedes scapularis,Aedes scapularis,SPECIES,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,GBIF,GBIF Backbone:1652257.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006603,RBBK,Reserva de la Biosfera Balam Kú,aedes serratus,Aedes serratus,SPECIES,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,GBIF,GBIF Backbone:1652183.0,3,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006604,RBBK,Reserva de la Biosfera Balam Kú,aedes taeniorhynchus,Aedes taeniorhynchus,SPECIES,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,GBIF,GBIF Backbone:1652052.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006605,RBBK,Reserva de la Biosfera Balam Kú,aegithus aegithus clavicornis,Aegithus Aegithus clavicornis,species,Animalia,Arthropoda,Insecta,Coleoptera,Erotylidae,Aegithus,SNIB,SNIB/CONABIO valid taxonomy:aegithus aegithus clavicornis,22,10,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006606,RBBK,Reserva de la Biosfera Balam Kú,aegithus clavicornis,Aegithus clavicornis,SPECIES,Animalia,Arthropoda,Insecta,Coleoptera,Erotylidae,Aegithus,GBIF,GBIF Backbone:9290749.0,22,10,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006607,RBBK,Reserva de la Biosfera Balam Kú,aegomorphus,Aegomorphus,,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,,Naturalista,Naturalista/iNaturalist taxonomy:172776.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006608,RBBK,Reserva de la Biosfera Balam Kú,aellopos,Aellopos,,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,,Naturalista,Naturalista/iNaturalist taxonomy:143453.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006609,RBBK,Reserva de la Biosfera Balam Kú,aellopos titan,Aellopos titan,species,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,,Naturalista,Naturalista/iNaturalist taxonomy:143821.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006610,RBBK,Reserva de la Biosfera Balam Kú,aeschynomene aeschynomene americana,Aeschynomene Aeschynomene americana,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aeschynomene,SNIB,SNIB/CONABIO valid taxonomy:aeschynomene aeschynomene americana,4,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006611,RBBK,Reserva de la Biosfera Balam Kú,aeschynomene aeschynomene americana flabellata variedad,Aeschynomene Aeschynomene americana flabellata variedad,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aeschynomene,SNIB,SNIB/CONABIO valid taxonomy:aeschynomene aeschynomene americana flabellata variedad,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006612,RBBK,Reserva de la Biosfera Balam Kú,aeschynomene aeschynomene americana glandulosa variedad,Aeschynomene Aeschynomene americana glandulosa variedad,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aeschynomene,SNIB,SNIB/CONABIO valid taxonomy:aeschynomene aeschynomene americana glandulosa variedad,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006613,RBBK,Reserva de la Biosfera Balam Kú,aeschynomene aeschynomene rudis,Aeschynomene Aeschynomene rudis,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aeschynomene,SNIB,SNIB/CONABIO valid taxonomy:aeschynomene aeschynomene rudis,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006614,RBBK,Reserva de la Biosfera Balam Kú,aeschynomene americana,Aeschynomene americana,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aeschynomene,GBIF,GBIF Backbone:2949235.0,4,4,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006615,RBBK,Reserva de la Biosfera Balam Kú,aeschynomene rudis,Aeschynomene rudis,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Aeschynomene,GBIF,GBIF Backbone:2949399.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006616,RBBK,Reserva de la Biosfera Balam Kú,aethilla aethilla lavochrea,Aethilla Aethilla lavochrea,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Aethilla,SNIB,SNIB/CONABIO valid taxonomy:aethilla aethilla lavochrea,5,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006617,RBBK,Reserva de la Biosfera Balam Kú,aethilla lavochrea,Aethilla lavochrea,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Aethilla,GBIF,GBIF Backbone:1945482.0,5,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
